seed,n,p_edge,q_source,paradigm,mu_star_rel,k_actual,S_recall,S_precision,correlate_inclusion,causal_precision,auc_star,stability_star,log_loss_star
5,150,0.2,uniform,control,0.0,7,0.4,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.984,0.3664391164391164,0.2595175155674591
5,150,0.2,adversarial,control,0.1233,8,0.0,0.0,0.125,0.875,0.9928888888888888,0.5624242424242424,0.11855862317636572
5,150,0.2,ges,score,0.0,7,0.4,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.9991111111111112,0.38502331002331003,0.06114301425083331
5,150,0.2,bootstrap_l1,stability,0.1233,10,0.8,0.4,0.0,1.0,0.9973333333333333,0.713939393939394,0.05048319048533682
5,150,0.2,iamb,constraint-local,5.3367,6,1.0,0.8333333333333334,0.0,1.0,0.9973333333333334,0.6016666666666668,0.06561408826929596
5,150,0.2,pc_stable,constraint-global,0.0658,7,0.6,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.9991111111111112,0.4393689643689644,0.09434175519126461
5,150,0.2,dagma,continuous-opt,2.848,9,0.6,0.3333333333333333,0.2222222222222222,0.7777777777777778,0.9928888888888888,0.6297222222222222,0.10149033298092096
5,150,0.2,gs,constraint-local,0.0658,7,1.0,0.7142857142857143,0.0,1.0,0.9973333333333334,0.5597890997890997,0.08806159984629347
5,150,0.2,inter_iamb,constraint-local,0.231,6,0.8,0.6666666666666666,0.0,1.0,0.9955555555555555,0.5722222222222222,0.08993123207020168
5,300,0.2,oracle,control,0.01,8,1.0,0.625,0.0,1.0,0.9982222222222221,0.6098556998556998,0.07771352614369201
5,300,0.2,uniform,control,0.0,10,0.6,0.3,0.2,0.8,0.9946666666666667,0.4243989343989344,0.0965165656195388
5,300,0.2,adversarial,control,0.0,10,0.6,0.3,0.2,0.8,0.9895555555555557,0.2771212121212121,0.19010010951679693
5,300,0.2,ges,score,0.231,8,0.4,0.25,0.125,0.875,0.9973333333333333,0.7458333333333333,0.07491329815611808
5,300,0.2,bootstrap_l1,stability,0.4329,10,0.8,0.4,0.2,0.8,0.9928888888888888,0.76,0.10134694241534034
5,300,0.2,iamb,constraint-local,0.231,7,1.0,0.7142857142857143,0.0,1.0,0.9968888888888889,0.6710101010101008,0.07160882536155797
5,300,0.2,pc_stable,constraint-global,0.8111,10,0.6,0.3,0.2,0.8,0.9968888888888889,0.5827272727272728,0.09611852409518047
5,300,0.2,dagma,continuous-opt,0.0187,8,0.6,0.375,0.375,0.625,0.9977777777777778,0.47681818181818186,0.08935051710086474
5,300,0.2,gs,constraint-local,0.0351,5,1.0,1.0,0.0,1.0,0.9971111111111111,0.6702380952380953,0.06716841706744743
5,300,0.2,inter_iamb,constraint-local,0.231,7,1.0,0.7142857142857143,0.0,1.0,0.9962222222222223,0.7440476190476191,0.08109069222389638
5,300,0.4,oracle,control,0.01,7,0.8,0.5714285714285714,0.0,1.0,1.0,0.6944444444444444,0.021649358614632776
5,300,0.4,uniform,control,0.0,7,0.4,0.2857142857142857,0.0,1.0,1.0,0.5123015873015874,0.02160953498376631
5,300,0.4,adversarial,control,0.0,7,0.4,0.2857142857142857,0.0,1.0,0.9857777777777776,0.4425,0.19191160200856472
5,300,0.4,ges,score,0.0,7,0.4,0.2857142857142857,0.0,1.0,1.0,0.606547619047619,0.023844228059544267
5,300,0.4,bootstrap_l1,stability,0.0,7,0.4,0.2857142857142857,0.0,1.0,1.0,0.5162698412698412,0.02273255669587589
5,300,0.4,iamb,constraint-local,0.0,7,0.4,0.2857142857142857,0.0,1.0,1.0,0.5661904761904762,0.02646439967513317
5,300,0.4,pc_stable,constraint-global,0.0658,5,0.2,0.2,0.0,1.0,0.9997777777777778,0.3813492063492063,0.03274384529156269
5,300,0.4,dagma,continuous-opt,0.1233,4,0.2,0.25,0.0,1.0,1.0,0.48273809523809524,0.0203770261774214
5,300,0.4,gs,constraint-local,0.0658,6,1.0,0.8333333333333334,0.0,1.0,1.0,0.5404761904761904,0.03151073508082544
5,300,0.4,inter_iamb,constraint-local,0.01,5,0.8,0.8,0.0,1.0,1.0,0.6718253968253969,0.021186793871280068
5,500,0.2,oracle,control,0.01,7,1.0,0.7142857142857143,0.0,1.0,0.99888,0.9027777777777779,0.04166634795878055
5,500,0.2,uniform,control,0.0,7,1.0,0.7142857142857143,0.0,1.0,0.99344,0.5812626262626263,0.10877602392274419
5,500,0.2,adversarial,control,0.0,7,1.0,0.7142857142857143,0.0,1.0,0.9974399999999999,0.5656332556332556,0.06425596779199419
5,500,0.2,ges,score,0.0,7,1.0,0.7142857142857143,0.0,1.0,0.9991999999999999,0.7323809523809524,0.04744030600258546
5,500,0.2,bootstrap_l1,stability,1.5199,8,1.0,0.625,0.0,1.0,0.99792,0.7621212121212121,0.05540198657760629
5,500,0.2,iamb,constraint-local,0.01,7,1.0,0.7142857142857143,0.0,1.0,0.99976,0.8058333333333334,0.03898751833376966
5,500,0.2,pc_stable,constraint-global,0.0,7,1.0,0.7142857142857143,0.0,1.0,0.9972,0.5999999999999999,0.06305262711129088
5,500,0.2,dagma,continuous-opt,10.0,6,0.4,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.9977599999999999,0.6545634920634921,0.07169115794467507
5,500,0.2,gs,constraint-local,0.231,7,1.0,0.7142857142857143,0.0,1.0,0.99896,0.8031746031746032,0.04936690876146633
5,500,0.2,inter_iamb,constraint-local,0.0658,9,1.0,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.99936,0.7246969696969697,0.04264184893680961
6,150,0.2,oracle,control,0.0,8,0.4,0.25,0.125,0.875,0.992,0.4673232323232323,0.23050128343814807
6,150,0.2,uniform,control,0.0,8,0.4,0.25,0.125,0.875,0.9911111111111112,0.4408702408702408,0.21530002813038385
6,150,0.2,adversarial,control,0.01,6,0.0,0.0,0.16666666666666666,0.8333333333333334,0.9724444444444444,0.47043650793650793,0.2556127993823095
6,150,0.2,ges,score,0.01,9,0.8,0.4444444444444444,0.0,1.0,0.9937777777777779,0.5798018648018649,0.1534650732074339
6,150,0.2,bootstrap_l1,stability,0.0658,9,0.4,0.2222222222222222,0.1111111111111111,0.8888888888888888,0.9893333333333334,0.616969696969697,0.19584814045874724
6,150,0.2,iamb,constraint-local,0.0658,8,0.8,0.5,0.25,0.75,0.9973333333333333,0.5844444444444444,0.12142922114006456
6,150,0.2,pc_stable,constraint-global,1.5199,8,0.2,0.125,0.125,0.875,0.9893333333333334,0.5047727272727273,0.1480272103931115
6,150,0.2,dagma,continuous-opt,0.0351,9,0.4,0.2222222222222222,0.2222222222222222,0.7777777777777778,0.9946666666666667,0.5918181818181818,0.12164536573379633
6,150,0.2,gs,constraint-local,0.1233,6,0.8,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.9937777777777779,0.6561507936507935,0.14081244014650335
6,150,0.2,inter_iamb,constraint-local,0.01,9,0.8,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.9946666666666667,0.6283080808080808,0.14638339016807672
6,300,0.2,oracle,control,0.01,9,0.8,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.9933333333333334,0.4779112554112553,0.12598534703293635
6,300,0.2,uniform,control,0.0,9,0.6,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.9879999999999999,0.3395165945165945,0.17211034368244885
6,300,0.2,adversarial,control,0.0,9,0.6,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.9904444444444446,0.41366133866133864,0.15175285771616293
6,300,0.2,ges,score,0.01,8,0.8,0.5,0.0,1.0,0.9915555555555555,0.4298989898989899,0.15501480521728578
6,300,0.2,bootstrap_l1,stability,0.0658,9,0.8,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.9957777777777779,0.6982070707070707,0.10251170497602666
6,300,0.2,iamb,constraint-local,0.0658,8,0.8,0.5,0.125,0.875,0.9935555555555556,0.6317460317460317,0.10047666798008717
6,300,0.2,pc_stable,constraint-global,1.5199,8,0.8,0.5,0.0,1.0,0.9913333333333332,0.5233405483405483,0.11087852795299871
6,300,0.2,dagma,continuous-opt,0.0187,6,0.8,0.6666666666666666,0.0,1.0,0.9940000000000001,0.6133730158730158,0.10620851714424617
6,300,0.2,gs,constraint-local,0.1233,6,0.8,0.6666666666666666,0.0,1.0,0.9962222222222223,0.6079365079365079,0.10205709531136135
6,300,0.2,inter_iamb,constraint-local,0.0187,8,0.8,0.5,0.125,0.875,0.9948888888888888,0.6305555555555555,0.09873851044792335
6,300,0.4,oracle,control,0.0,4,0.2,0.25,0.0,1.0,0.9942222222222222,0.4485714285714285,0.0812723900322074
6,300,0.4,uniform,control,0.0,4,0.2,0.25,0.0,1.0,0.9897777777777778,0.41261904761904766,0.11667420357296358
6,300,0.4,adversarial,control,0.01,5,0.0,0.0,0.0,1.0,0.998,0.4916666666666666,0.057701263573805395
6,300,0.4,ges,score,0.01,5,0.6,0.6,0.0,1.0,0.999111111111111,0.525595238095238,0.03163139363006122
6,300,0.4,bootstrap_l1,stability,0.0351,6,0.4,0.3333333333333333,0.0,1.0,0.9993333333333334,0.7214285714285715,0.05308295718224097
6,300,0.4,iamb,constraint-local,0.0187,4,0.6,0.75,0.0,1.0,0.9984444444444446,0.47166666666666657,0.039532270072603334
6,300,0.4,pc_stable,constraint-global,0.0187,4,0.2,0.25,0.0,1.0,0.9995555555555555,0.5076190476190476,0.04173976354606279
6,300,0.4,dagma,continuous-opt,0.0187,6,0.2,0.16666666666666666,0.0,1.0,0.9944444444444445,0.4720238095238095,0.08641046956306805
6,300,0.4,gs,constraint-local,0.01,2,0.4,1.0,0.0,1.0,0.9984444444444444,0.575,0.053981947406510855
6,300,0.4,inter_iamb,constraint-local,0.01,2,0.4,1.0,0.0,1.0,0.9991111111111112,0.55,0.03393832120777991
6,500,0.2,oracle,control,0.01,10,0.8,0.4,0.1,0.9,0.99672,0.5653030303030302,0.07787051729971697
6,500,0.2,uniform,control,0.0,9,0.6,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.9964000000000001,0.6448556998556998,0.09164787127160473
6,500,0.2,adversarial,control,0.0,9,0.6,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.9956000000000002,0.5683333333333332,0.09763583375811469
6,500,0.2,ges,score,0.0351,10,0.8,0.4,0.2,0.8,0.9973599999999999,0.6787121212121211,0.061180153960662384
6,500,0.2,bootstrap_l1,stability,0.231,9,0.6,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.99864,0.9333333333333333,0.04298110377635509
6,500,0.2,iamb,constraint-local,0.0187,7,0.8,0.5714285714285714,0.0,1.0,0.9987199999999999,0.7988888888888889,0.058223191377766416
6,500,0.2,pc_stable,constraint-global,0.0,9,0.6,0.3333333333333333,0.1111111111111111,0.8888888888888888,0.9975200000000001,0.5015928515928516,0.07915428434246402
6,500,0.2,dagma,continuous-opt,0.0187,8,0.6,0.375,0.125,0.875,0.9980800000000001,0.6965656565656565,0.058804715396576314
6,500,0.2,gs,constraint-local,0.0187,9,0.8,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.9972000000000001,0.6161868686868688,0.061009006049571476
6,500,0.2,inter_iamb,constraint-local,0.1233,7,0.8,0.5714285714285714,0.0,1.0,0.99816,0.7113888888888888,0.05856327160889476
7,150,0.2,oracle,control,0.8111,9,1.0,0.5555555555555556,0.0,1.0,0.9653333333333334,0.6045454545454546,0.5148475528644825
7,150,0.2,uniform,control,0.0,4,0.2,0.25,0.0,1.0,0.9688888888888888,0.3168764568764569,0.45293077564530576
7,150,0.2,adversarial,control,0.0187,10,0.4,0.2,0.0,1.0,0.9893333333333334,0.3306410256410256,0.1716880675079256
7,150,0.2,ges,score,0.231,7,1.0,0.7142857142857143,0.0,1.0,0.992,0.7154545454545456,0.12986814109897354
7,150,0.2,bootstrap_l1,stability,0.231,7,0.4,0.2857142857142857,0.0,1.0,0.9955555555555555,0.806547619047619,0.08968245009265122
7,150,0.2,iamb,constraint-local,0.0351,9,1.0,0.5555555555555556,0.0,1.0,0.992,0.5865517815517816,0.1355115430052377
7,150,0.2,pc_stable,constraint-global,0.01,9,1.0,0.5555555555555556,0.1111111111111111,0.8888888888888888,0.9937777777777779,0.34965034965034963,0.22358523764315255
7,150,0.2,dagma,continuous-opt,0.4329,8,0.8,0.5,0.0,1.0,0.9946666666666667,0.6807070707070707,0.08889126556647843
7,150,0.2,gs,constraint-local,0.0658,7,1.0,0.7142857142857143,0.14285714285714285,0.8571428571428571,0.9573333333333333,0.5616919191919191,0.29697945973551587
7,150,0.2,inter_iamb,constraint-local,0.231,7,1.0,0.7142857142857143,0.0,1.0,0.9813333333333333,0.6575,0.23146807447593326
7,300,0.2,oracle,control,0.0,9,1.0,0.5555555555555556,0.0,1.0,0.9926666666666668,0.4737862137862138,0.13155507430647537
7,300,0.2,uniform,control,0.0,9,1.0,0.5555555555555556,0.0,1.0,0.9855555555555554,0.43661671661671664,0.20043153927873872
7,300,0.2,adversarial,control,0.01,9,0.2,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.981111111111111,0.5542793317793316,0.20248395066797178
7,300,0.2,ges,score,0.0187,10,1.0,0.5,0.1,0.9,0.9755555555555555,0.8548484848484851,0.2505302700030272
7,300,0.2,bootstrap_l1,stability,0.0,9,1.0,0.5555555555555556,0.0,1.0,0.9888888888888889,0.4416666666666666,0.15188658335724514
7,300,0.2,iamb,constraint-local,0.4329,10,1.0,0.5,0.0,1.0,0.9962222222222221,0.7451515151515152,0.08578519712452326
7,300,0.2,pc_stable,constraint-global,0.0,9,1.0,0.5555555555555556,0.0,1.0,0.9908888888888889,0.40761405261405265,0.1402433260207477
7,300,0.2,dagma,continuous-opt,0.1233,10,0.8,0.4,0.1,0.9,0.992,0.8021212121212121,0.12010258799285042
7,300,0.2,gs,constraint-local,0.0351,8,1.0,0.625,0.0,1.0,0.9953333333333333,0.5624009324009325,0.09885304590752332
7,300,0.2,inter_iamb,constraint-local,0.231,10,1.0,0.5,0.0,1.0,0.9880000000000001,0.7318181818181818,0.15871063222660795
7,300,0.4,oracle,control,0.0,4,0.2,0.25,0.0,1.0,0.9968888888888889,0.505952380952381,0.06362524586473216
7,300,0.4,uniform,control,0.0,4,0.2,0.25,0.0,1.0,0.9784444444444447,0.22916666666666666,0.29621745764184954
7,300,0.4,adversarial,control,0.01,5,0.0,0.0,0.0,1.0,0.9982222222222223,0.5002380952380953,0.05529498356386335
7,300,0.4,ges,score,0.01,7,0.6,0.42857142857142855,0.0,1.0,0.9971111111111112,0.517063492063492,0.06930862910527245
7,300,0.4,bootstrap_l1,stability,0.0,4,0.2,0.25,0.0,1.0,0.998,0.3928571428571429,0.11369248969479162
7,300,0.4,iamb,constraint-local,0.0,4,0.2,0.25,0.0,1.0,0.9806666666666667,0.39623015873015877,0.2622237806624004
7,300,0.4,pc_stable,constraint-global,0.0,4,0.2,0.25,0.0,1.0,0.9966666666666667,0.3786507936507936,0.11429111453991592
7,300,0.4,dagma,continuous-opt,0.0658,5,0.2,0.2,0.0,1.0,0.998,0.7899999999999999,0.06372541037659218
7,300,0.4,gs,constraint-local,0.0,4,0.2,0.25,0.0,1.0,0.9868888888888889,0.34833333333333333,0.25872060851530915
7,300,0.4,inter_iamb,constraint-local,0.0,4,0.2,0.25,0.0,1.0,0.9906666666666666,0.3906349206349206,0.12237696590892506
7,500,0.2,oracle,control,0.0,9,1.0,0.5555555555555556,0.0,1.0,0.98744,0.6674747474747473,0.19427963623665206
7,500,0.2,uniform,control,0.0,9,1.0,0.5555555555555556,0.0,1.0,0.9792,0.5681080031080031,0.2887856994595902
7,500,0.2,adversarial,control,0.0187,10,0.2,0.1,0.0,1.0,0.99032,0.48681318681318675,0.12261869319741889
7,500,0.2,ges,score,0.231,7,1.0,0.7142857142857143,0.0,1.0,0.994,0.7547222222222223,0.10467293716470298
7,500,0.2,bootstrap_l1,stability,10.0,9,1.0,0.5555555555555556,0.0,1.0,0.99408,0.8200000000000001,0.09232369744135185
7,500,0.2,iamb,constraint-local,0.0658,8,1.0,0.625,0.0,1.0,0.98224,0.8833333333333332,0.21126565201164166
7,500,0.2,pc_stable,constraint-global,1.5199,8,0.8,0.5,0.0,1.0,0.9883199999999999,0.5862898212898213,0.15470382324481016
7,500,0.2,dagma,continuous-opt,0.231,9,0.8,0.4444444444444444,0.0,1.0,0.9972,0.7757575757575758,0.070602693288823
7,500,0.2,gs,constraint-local,0.231,8,1.0,0.625,0.0,1.0,0.9861600000000001,0.6166666666666667,0.16849228589235682
7,500,0.2,inter_iamb,constraint-local,0.0,9,1.0,0.5555555555555556,0.0,1.0,0.9927999999999999,0.5195504495504495,0.13967559471552948
8,150,0.2,oracle,control,0.0,8,0.6,0.375,0.25,0.75,0.9991111111111112,0.5001981351981353,0.0327384685185621
8,150,0.2,uniform,control,0.0,8,0.6,0.375,0.25,0.75,1.0,0.46073232323232316,0.038686300136940126
8,150,0.2,adversarial,control,0.0,8,0.6,0.375,0.25,0.75,0.9991111111111112,0.4955944055944056,0.020011631884935946
8,150,0.2,ges,score,0.01,5,0.8,0.8,0.0,1.0,1.0,0.7212301587301587,0.02298360689465201
8,150,0.2,bootstrap_l1,stability,0.01,8,0.6,0.375,0.25,0.75,1.0,0.4966666666666666,0.033640952353638544
8,150,0.2,iamb,constraint-local,0.0187,6,0.8,0.6666666666666666,0.0,1.0,1.0,0.9333333333333333,0.012483279411740624
8,150,0.2,pc_stable,constraint-global,0.0,8,0.6,0.375,0.25,0.75,1.0,0.500042735042735,0.02209152950912041
8,150,0.2,dagma,continuous-opt,0.0,8,0.6,0.375,0.25,0.75,1.0,0.5852719502719503,0.027821446679301625
8,150,0.2,gs,constraint-local,0.1233,7,0.8,0.5714285714285714,0.0,1.0,0.9991111111111112,0.7619047619047619,0.03431761358934037
8,150,0.2,inter_iamb,constraint-local,0.0,8,0.6,0.375,0.25,0.75,1.0,0.6478787878787878,0.021310188788714858
8,300,0.2,oracle,control,0.01,9,0.8,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.9997777777777778,0.5913131313131312,0.03466904036331369
8,300,0.2,uniform,control,0.0,8,0.6,0.375,0.25,0.75,0.9993333333333332,0.691504329004329,0.029699051836809674
8,300,0.2,adversarial,control,0.0,8,0.6,0.375,0.25,0.75,0.9966666666666667,0.517948717948718,0.0545767454004326
8,300,0.2,ges,score,0.0,8,0.6,0.375,0.25,0.75,0.9993333333333332,0.5427350427350427,0.0343622754092855
8,300,0.2,bootstrap_l1,stability,0.01,7,0.6,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.9995555555555555,0.9142857142857143,0.031163194509579367
8,300,0.2,iamb,constraint-local,0.01,9,0.8,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.9995555555555555,0.6715151515151515,0.0334269856394601
8,300,0.2,pc_stable,constraint-global,0.0,8,0.6,0.375,0.25,0.75,0.9991111111111112,0.8464285714285715,0.03128575445017388
8,300,0.2,dagma,continuous-opt,0.0658,8,0.6,0.375,0.125,0.875,0.9993333333333332,0.8,0.0367753915739926
8,300,0.2,gs,constraint-local,0.0,8,0.6,0.375,0.25,0.75,0.9986666666666666,0.6909090909090908,0.02975826361015498
8,300,0.2,inter_iamb,constraint-local,0.0351,10,0.8,0.4,0.3,0.7,0.9991111111111112,0.5578282828282827,0.04175598282791093
8,300,0.4,oracle,control,0.01,5,0.2,0.2,0.0,1.0,0.9600000000000002,0.538888888888889,0.2733172637606851
8,300,0.4,uniform,control,0.0,5,0.4,0.4,0.0,1.0,0.976888888888889,0.48321428571428565,0.39951456176377736
8,300,0.4,adversarial,control,0.0,5,0.4,0.4,0.0,1.0,0.97,0.6273809523809524,0.37017601039148096
8,300,0.4,ges,score,0.0351,8,0.8,0.5,0.0,1.0,0.9957777777777779,0.5588492063492063,0.10169289126044348
8,300,0.4,bootstrap_l1,stability,0.0187,6,0.2,0.16666666666666666,0.0,1.0,0.9873333333333335,0.5476190476190477,0.2933321729291636
8,300,0.4,iamb,constraint-local,0.01,7,1.0,0.7142857142857143,0.0,1.0,0.9924444444444445,0.6396428571428572,0.1087003338079457
8,300,0.4,pc_stable,constraint-global,0.0658,5,0.4,0.4,0.0,1.0,0.987111111111111,0.8566666666666668,0.24609568827976122
8,300,0.4,dagma,continuous-opt,0.8111,3,0.4,0.6666666666666666,0.0,1.0,0.9942222222222222,0.7150000000000001,0.12422301111124838
8,300,0.4,gs,constraint-local,0.0187,9,1.0,0.5555555555555556,0.0,1.0,0.9804444444444446,0.6291666666666667,0.14105341005793143
8,300,0.4,inter_iamb,constraint-local,0.01,6,0.6,0.5,0.0,1.0,0.9837777777777778,0.5643434343434344,0.18049056710082817
8,500,0.2,oracle,control,0.0,9,0.8,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.99816,0.44623376623376626,0.06288975587917688
8,500,0.2,uniform,control,0.0,9,0.8,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.99656,0.43089743589743595,0.07730941377586437
8,500,0.2,adversarial,control,0.0,9,0.8,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.9962399999999999,0.5726767676767676,0.09103769553895583
8,500,0.2,ges,score,0.231,8,0.8,0.5,0.125,0.875,0.9995200000000001,0.7111111111111111,0.03955173671738519
8,500,0.2,bootstrap_l1,stability,0.0351,7,0.6,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.99888,0.7552777777777777,0.053064089461744256
8,500,0.2,iamb,constraint-local,0.1233,9,0.8,0.4444444444444444,0.2222222222222222,0.7777777777777778,0.99888,0.6249242424242424,0.048470739081113885
8,500,0.2,pc_stable,constraint-global,0.4329,9,0.8,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.9978400000000001,0.5267424242424241,0.07127295592209607
8,500,0.2,dagma,continuous-opt,0.0658,5,0.6,0.6,0.2,0.8,0.99888,0.7785714285714287,0.041811502880264376
8,500,0.2,gs,constraint-local,0.0351,9,1.0,0.5555555555555556,0.3333333333333333,0.6666666666666666,0.9990400000000002,0.7017460317460318,0.041445718099772134
8,500,0.2,inter_iamb,constraint-local,0.0187,8,0.8,0.5,0.25,0.75,0.9977600000000001,0.5447727272727272,0.0525534501725969
9,150,0.2,oracle,control,0.01,8,0.8,0.5,0.25,0.75,1.0,0.5507395382395381,0.07084384308954292
9,150,0.2,uniform,control,0.0,6,0.2,0.16666666666666666,0.0,1.0,0.9804444444444445,0.24721833721833725,0.32009760580424274
9,150,0.2,adversarial,control,0.01,8,0.0,0.0,0.0,1.0,0.9786666666666667,0.3497979797979798,0.263086617522798
9,150,0.2,ges,score,0.4329,9,0.6,0.3333333333333333,0.0,1.0,0.9955555555555555,0.6637373737373737,0.0653159818542027
9,150,0.2,bootstrap_l1,stability,0.0187,6,0.2,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.9973333333333333,0.5440495615495615,0.061479536802676274
9,150,0.2,iamb,constraint-local,0.0187,7,0.8,0.5714285714285714,0.2857142857142857,0.7142857142857143,0.9991111111111112,0.4787062937062937,0.05782175172212114
9,150,0.2,pc_stable,constraint-global,0.0658,8,0.2,0.125,0.125,0.875,0.992,0.48265873015873006,0.12735726627451996
9,150,0.2,dagma,continuous-opt,0.0658,9,0.8,0.4444444444444444,0.1111111111111111,0.8888888888888888,0.9964444444444445,0.40464646464646464,0.0866804022294895
9,150,0.2,gs,constraint-local,0.01,8,1.0,0.625,0.0,1.0,0.9973333333333333,0.6936363636363636,0.06756817225820097
9,150,0.2,inter_iamb,constraint-local,0.0658,9,1.0,0.5555555555555556,0.0,1.0,0.9991111111111112,0.6199494949494949,0.08028171858277765
9,300,0.2,oracle,control,0.01,10,1.0,0.5,0.0,1.0,0.9993333333333332,0.6281385281385281,0.029820584043036287
9,300,0.2,uniform,control,0.0,8,0.8,0.5,0.0,1.0,1.0,0.4685497835497836,0.023303039568830824
9,300,0.2,adversarial,control,0.0,8,0.8,0.5,0.0,1.0,0.9995555555555555,0.43323232323232325,0.049538842835766365
9,300,0.2,ges,score,0.0187,8,0.6,0.375,0.0,1.0,1.0,0.5636363636363636,0.01805189249847
9,300,0.2,bootstrap_l1,stability,0.8111,7,0.4,0.2857142857142857,0.0,1.0,0.9991111111111112,0.6446464646464647,0.03367718816057479
9,300,0.2,iamb,constraint-local,0.1233,5,0.8,0.8,0.0,1.0,0.9995555555555555,0.7039682539682539,0.02545107681826685
9,300,0.2,pc_stable,constraint-global,0.0,8,0.8,0.5,0.0,1.0,0.9997777777777778,0.47777777777777775,0.030525679767854058
9,300,0.2,dagma,continuous-opt,0.231,7,0.8,0.5714285714285714,0.0,1.0,1.0,0.6105555555555555,0.025044133020704074
9,300,0.2,gs,constraint-local,0.0,8,0.8,0.5,0.0,1.0,1.0,0.6471212121212121,0.018699451413174334
9,300,0.2,inter_iamb,constraint-local,0.01,5,0.8,0.8,0.0,1.0,0.9997777777777778,0.7821428571428571,0.02916244845590955
9,300,0.4,oracle,control,0.01,4,0.2,0.25,0.0,1.0,0.9977777777777778,0.520952380952381,0.11573742803725744
9,300,0.4,uniform,control,0.0,4,0.0,0.0,0.0,1.0,0.994,0.3319047619047619,0.13438319249869363
9,300,0.4,adversarial,control,0.01,4,0.0,0.0,0.0,1.0,0.9984444444444446,0.36031746031746026,0.05626371023976513
9,300,0.4,ges,score,0.0187,4,0.2,0.25,0.0,1.0,0.9991111111111112,0.4352380952380952,0.06014355224169312
9,300,0.4,bootstrap_l1,stability,0.0,4,0.0,0.0,0.0,1.0,0.998,0.4916666666666666,0.08530813703135158
9,300,0.4,iamb,constraint-local,0.01,2,0.2,0.5,0.0,1.0,0.9984444444444444,0.5092857142857143,0.041036802647415896
9,300,0.4,pc_stable,constraint-global,0.0,4,0.0,0.0,0.0,1.0,0.9995555555555555,0.3775,0.05766057250432009
9,300,0.4,dagma,continuous-opt,0.0,4,0.0,0.0,0.0,1.0,0.9955555555555555,0.3880952380952381,0.0921084910745903
9,300,0.4,gs,constraint-local,0.01,3,0.2,0.3333333333333333,0.0,1.0,0.9993333333333332,0.4269047619047619,0.053256029103898664
9,300,0.4,inter_iamb,constraint-local,0.01,2,0.2,0.5,0.0,1.0,0.9997777777777778,0.43940476190476196,0.03733313733770664
9,500,0.2,oracle,control,0.01,9,1.0,0.5555555555555556,0.0,1.0,0.99928,0.6375019425019426,0.03262132106739198
9,500,0.2,uniform,control,0.0,9,0.8,0.4444444444444444,0.0,1.0,0.9996,0.5441181041181041,0.02767311072229975
9,500,0.2,adversarial,control,0.0,9,0.8,0.4444444444444444,0.0,1.0,0.9998400000000001,0.608034188034188,0.02149880437054654
9,500,0.2,ges,score,5.3367,8,1.0,0.625,0.0,1.0,0.99936,0.6783838383838384,0.029882519463352554
9,500,0.2,bootstrap_l1,stability,0.0187,8,0.6,0.375,0.0,1.0,0.9998400000000001,0.6933333333333332,0.022896520318029977
9,500,0.2,iamb,constraint-local,0.231,10,1.0,0.5,0.0,1.0,0.99976,0.7482828282828283,0.023817789067739677
9,500,0.2,pc_stable,constraint-global,0.1233,8,0.8,0.5,0.0,1.0,0.99992,0.6749999999999999,0.025120500807077912
9,500,0.2,dagma,continuous-opt,0.0658,8,0.8,0.5,0.0,1.0,0.99896,0.6580952380952381,0.031306313268299545
9,500,0.2,gs,constraint-local,0.0187,6,0.8,0.6666666666666666,0.0,1.0,0.99928,0.6751984126984126,0.02949208298027949
9,500,0.2,inter_iamb,constraint-local,0.0187,8,0.8,0.5,0.0,1.0,0.9998400000000001,0.6482828282828283,0.02659442343595845
